TDEP,contrast,dissimilarity,homogeneity,energy,correlation,entropy,GR,RHOB,DRHO,HDRS,NPHI,PE,DT,Lithology,Well
506.83,111.3129,7.413,0.1569,0.0418,0.8414,6.672,53.358,2.567,0.0014,14.9286,12.147,4.4639,75.0874,CALCILUTITO,3_BRSA_778_SE
506.84,97.5276,6.9274,0.1714,0.0452,0.8324,6.5303,53.4328,2.5662,0.0012,14.9003,12.2052,4.4559,74.993,CALCILUTITO,3_BRSA_778_SE
506.85,92.5464,6.7158,0.1778,0.048,0.8155,6.4356,53.5076,2.5654,0.001,14.8719,12.2634,4.4478,74.8986,CALCILUTITO,3_BRSA_778_SE
506.86,90.9699,6.5888,0.1846,0.0515,0.8005,6.2996,53.5823,2.5646,0.0008,14.8436,12.3215,4.4397,74.8043,CALCILUTITO,3_BRSA_778_SE
506.87,84.5612,6.3684,0.1907,0.0532,0.8018,6.2537,53.6571,2.5638,0.0006,14.8153,12.3797,4.4317,74.7099,CALCILUTITO,3_BRSA_778_SE
506.88,78.053,6.1668,0.1938,0.0536,0.8076,6.2271,53.7318,2.5631,0.0005,14.787,12.4379,4.4236,74.6155,CALCILUTITO,3_BRSA_778_SE
506.89,76.3998,6.1868,0.187,0.0536,0.8104,6.2286,53.8066,2.5623,0.0003,14.7587,12.496,4.4156,74.5211,CALCILUTITO,3_BRSA_778_SE
506.9,77.089,6.1763,0.1906,0.0534,0.8142,6.2445,53.8813,2.5615,0.0001,14.7304,12.5542,4.4075,74.4267,CALCILUTITO,3_BRSA_778_SE
506.91,71.804,5.9218,0.201,0.053,0.8124,6.2511,53.8433,2.5607,-0.0001,14.6831,12.5788,4.4005,74.4042,CALCILUTITO,3_BRSA_778_SE
506.92,69.8038,5.7842,0.2042,0.053,0.8116,6.2457,53.8054,2.5599,-0.0003,14.6358,12.6033,4.3935,74.3816,CALCILUTITO,3_BRSA_778_SE
506.93,64.5308,5.6107,0.2007,0.0543,0.8127,6.163,53.7674,2.559,-0.0005,14.5885,12.6279,4.3865,74.3591,CALCILUTITO,3_BRSA_778_SE
506.94,68.6111,5.7362,0.1978,0.0534,0.8113,6.1971,53.7295,2.5582,-0.0007,14.5412,12.6525,4.3795,74.3366,CALCILUTITO,3_BRSA_778_SE
506.95,72.3136,5.8805,0.1922,0.054,0.8112,6.1912,53.6915,2.5574,-0.0008,14.4939,12.677,4.3726,74.3141,CALCILUTITO,3_BRSA_778_SE
506.96,83.4561,6.3318,0.1795,0.0518,0.818,6.286,53.6535,2.5566,-0.001,14.4466,12.7016,4.3656,74.2915,CALCILUTITO,3_BRSA_778_SE
506.97,91.4778,6.6724,0.172,0.0509,0.8188,6.3027,53.6156,2.5558,-0.0012,14.3993,12.7262,4.3586,74.269,CALCILUTITO,3_BRSA_778_SE
506.98,103.0978,7.138,0.1659,0.0495,0.8091,6.3935,53.5776,2.5549,-0.0014,14.352,12.7508,4.3516,74.2465,CALCILUTITO,3_BRSA_778_SE
506.99,103.6958,7.2494,0.1645,0.0502,0.8042,6.3939,53.5397,2.5541,-0.0016,14.3047,12.7753,4.3446,74.2239,CALCILUTITO,3_BRSA_778_SE
507.0,103.046,7.23,0.1651,0.0502,0.8048,6.411,53.5017,2.5533,-0.0018,14.2574,12.7999,4.3376,74.2014,CALCILUTITO,3_BRSA_778_SE
507.01,102.4328,7.2172,0.1652,0.0498,0.7996,6.4026,53.4188,2.5524,-0.0021,14.2249,12.8588,4.3325,74.1964,CALCILUTITO,3_BRSA_778_SE
507.02,104.1946,7.1704,0.1703,0.0496,0.7848,6.4004,53.3359,2.5515,-0.0024,14.1925,12.9176,4.3275,74.1915,CALCILUTITO,3_BRSA_778_SE
507.03,98.452,6.9682,0.1733,0.0507,0.7864,6.3436,53.253,2.5506,-0.0028,14.16,12.9765,4.3224,74.1865,CALCILUTITO,3_BRSA_778_SE
507.04,91.9454,6.68,0.1796,0.0509,0.7936,6.3158,53.1701,2.5497,-0.0031,14.1275,13.0354,4.3174,74.1816,CALCILUTITO,3_BRSA_778_SE
507.05,84.0247,6.3449,0.1852,0.0524,0.8011,6.2524,53.0872,2.5488,-0.0034,14.095,13.0942,4.3123,74.1766,CALCILUTITO,3_BRSA_778_SE
507.06,80.5429,6.1304,0.1921,0.0542,0.8069,6.2125,53.0043,2.5479,-0.0037,14.0626,13.1531,4.3072,74.1716,CALCILUTITO,3_BRSA_778_SE
507.07,73.1756,5.9235,0.1955,0.0553,0.8108,6.1744,52.9214,2.547,-0.004,14.0301,13.212,4.3022,74.1667,CALCILUTITO,3_BRSA_778_SE
507.08,66.931,5.745,0.1936,0.0546,0.8186,6.1701,52.8385,2.5461,-0.0044,13.9976,13.2709,4.2971,74.1617,CALCILUTITO,3_BRSA_778_SE
507.09,68.8127,5.8452,0.1863,0.0535,0.7994,6.1829,52.7556,2.5452,-0.0047,13.9652,13.3297,4.2921,74.1568,CALCILUTITO,3_BRSA_778_SE
507.1,81.8047,6.32,0.1783,0.0522,0.7954,6.2425,52.6727,2.5443,-0.005,13.9327,13.3886,4.287,74.1518,CALCILUTITO,3_BRSA_778_SE
507.11,97.6976,6.9,0.1673,0.0502,0.8281,6.3436,52.7493,2.5444,-0.0051,13.9419,13.4234,4.2889,74.1477,CALCILUTITO,3_BRSA_778_SE
507.12,104.2364,7.1327,0.1668,0.0485,0.846,6.3924,52.8258,2.5446,-0.0052,13.9511,13.4582,4.2908,74.1435,CALCILUTITO,3_BRSA_778_SE
507.13,119.9171,7.5959,0.167,0.0461,0.8652,6.5203,52.9024,2.5447,-0.0052,13.9602,13.4931,4.2926,74.1394,CALCILUTITO,3_BRSA_778_SE
507.14,150.2138,8.2362,0.1667,0.0446,0.886,6.6006,52.979,2.5449,-0.0053,13.9694,13.5279,4.2945,74.1353,CALCILUTITO,3_BRSA_778_SE
507.15,183.407,8.6738,0.1706,0.0438,0.8976,6.6532,53.0555,2.545,-0.0054,13.9786,13.5627,4.2964,74.1312,CALCILUTITO,3_BRSA_778_SE
507.16,206.4237,8.8471,0.1768,0.045,0.8982,6.5966,53.1321,2.5451,-0.0055,13.9878,13.5975,4.2983,74.127,CALCILUTITO,3_BRSA_778_SE
507.17,204.0863,8.6551,0.1806,0.0452,0.9012,6.5776,53.2087,2.5453,-0.0056,13.997,13.6323,4.3002,74.1229,CALCILUTITO,3_BRSA_778_SE
507.18,199.7371,8.4726,0.1804,0.0479,0.903,6.4522,53.2853,2.5454,-0.0056,14.0061,13.6672,4.302,74.1188,CALCILUTITO,3_BRSA_778_SE
507.19,188.5076,8.0494,0.1814,0.0507,0.9002,6.3204,53.3618,2.5456,-0.0057,14.0153,13.702,4.3039,74.1146,CALCILUTITO,3_BRSA_778_SE
507.2,159.4363,7.5318,0.1844,0.0508,0.894,6.317,53.4384,2.5457,-0.0058,14.0245,13.7368,4.3058,74.1105,CALCILUTITO,3_BRSA_778_SE
507.21,124.0596,7.061,0.1819,0.0506,0.8878,6.3086,53.5548,2.5461,-0.0059,14.0355,13.7434,4.3084,74.1427,CALCILUTITO,3_BRSA_778_SE
507.22,117.3992,7.1594,0.1721,0.0492,0.8798,6.3577,53.6711,2.5465,-0.006,14.0465,13.7501,4.311,74.1749,CALCILUTITO,3_BRSA_778_SE
507.23,122.905,7.4056,0.1676,0.0478,0.8648,6.4168,53.7875,2.5468,-0.006,14.0574,13.7567,4.3136,74.2071,CALCILUTITO,3_BRSA_778_SE
507.24,116.6478,7.392,0.1642,0.046,0.8596,6.4827,53.9039,2.5472,-0.0061,14.0684,13.7633,4.3162,74.2393,CALCILUTITO,3_BRSA_778_SE
507.25,112.7757,7.4272,0.1586,0.0462,0.8508,6.4593,54.0202,2.5476,-0.0062,14.0794,13.77,4.3188,74.2714,CALCILUTITO,3_BRSA_778_SE
507.26,111.7898,7.4893,0.1532,0.0456,0.8404,6.4666,54.1366,2.548,-0.0063,14.0904,13.7766,4.3215,74.3036,CALCILUTITO,3_BRSA_778_SE
507.27,111.1556,7.4625,0.155,0.0472,0.8374,6.411,54.253,2.5484,-0.0064,14.1014,13.7832,4.3241,74.3358,CALCILUTITO,3_BRSA_778_SE
507.28,100.4394,7.1192,0.1624,0.0484,0.8317,6.3523,54.3694,2.5487,-0.0064,14.1123,13.7898,4.3267,74.368,CALCILUTITO,3_BRSA_778_SE
507.29,91.1164,6.8694,0.163,0.0502,0.8212,6.2687,54.4857,2.5491,-0.0065,14.1233,13.7965,4.3293,74.4002,CALCILUTITO,3_BRSA_778_SE
507.3,88.2181,6.6868,0.1717,0.0504,0.8216,6.2995,54.6021,2.5495,-0.0066,14.1343,13.8031,4.3319,74.4324,CALCILUTITO,3_BRSA_778_SE
507.31,90.8415,6.5122,0.179,0.05,0.844,6.331,55.0746,2.5504,-0.0067,14.0849,13.8024,4.3332,74.6079,CALCILUTITO,3_BRSA_778_SE
507.32,93.2856,6.4139,0.1872,0.0475,0.886,6.425,55.547,2.5513,-0.0068,14.0355,13.8017,4.3344,74.7834,CALCILUTITO,3_BRSA_778_SE
507.33,102.0267,6.5265,0.1896,0.0456,0.9039,6.4984,56.0195,2.5521,-0.0069,13.9861,13.801,4.3357,74.9589,CALCILUTITO,3_BRSA_778_SE
507.34,117.9646,6.8266,0.1909,0.0448,0.9174,6.5911,56.4919,2.553,-0.007,13.9367,13.8003,4.337,75.1344,CALCILUTITO,3_BRSA_778_SE
507.35,138.8319,7.301,0.1854,0.0461,0.9284,6.6074,56.9644,2.5539,-0.0071,13.8873,13.7996,4.3383,75.3099,CALCILUTITO,3_BRSA_778_SE
507.36,152.4868,7.7901,0.1772,0.0468,0.9406,6.6614,57.4369,2.5548,-0.0071,13.838,13.7989,4.3395,75.4853,CALCILUTITO,3_BRSA_778_SE
507.37,174.5345,8.3705,0.1692,0.0482,0.9466,6.614,57.9093,2.5557,-0.0072,13.7886,13.7982,4.3408,75.6608,CALCILUTITO,3_BRSA_778_SE
507.38,186.0388,8.5076,0.1743,0.0477,0.9537,6.6536,58.3818,2.5565,-0.0073,13.7392,13.7975,4.3421,75.8363,CALCILUTITO,3_BRSA_778_SE
507.39,191.5258,8.5044,0.1812,0.0479,0.9604,6.6004,58.8542,2.5574,-0.0074,13.6898,13.7968,4.3433,76.0118,CALCILUTITO,3_BRSA_778_SE
507.4,194.3396,8.5849,0.1801,0.046,0.9643,6.617,59.3267,2.5583,-0.0075,13.6404,13.7961,4.3446,76.1873,CALCILUTITO,3_BRSA_778_SE
507.41,201.7164,8.6948,0.1836,0.0463,0.965,6.578,59.7397,2.5587,-0.0074,13.5516,13.8645,4.3417,76.3613,CALCILUTITO,3_BRSA_778_SE
507.42,202.5121,8.4938,0.1897,0.046,0.965,6.585,60.1527,2.5591,-0.0073,13.4629,13.9328,4.3388,76.5352,CALCILUTITO,3_BRSA_778_SE
507.43,197.9104,8.424,0.1906,0.0449,0.9641,6.618,60.5658,2.5594,-0.0072,13.3741,14.0012,4.336,76.7092,CALCILUTITO,3_BRSA_778_SE
507.44,192.254,8.4093,0.1804,0.0437,0.9616,6.6614,60.9788,2.5598,-0.0071,13.2854,14.0696,4.3331,76.8831,CALCILUTITO,3_BRSA_778_SE
507.45,186.0856,8.2342,0.1794,0.0436,0.9576,6.6371,61.3918,2.5602,-0.007,13.1966,14.138,4.3302,77.057,CALCILUTITO,3_BRSA_778_SE
507.46,172.7801,7.8947,0.184,0.0441,0.9534,6.6381,61.8048,2.5606,-0.007,13.1078,14.2063,4.3273,77.231,CALCILUTITO,3_BRSA_778_SE
507.47,146.2985,7.3831,0.185,0.0454,0.949,6.5489,62.2178,2.561,-0.0069,13.0191,14.2747,4.3244,77.405,CALCILUTITO,3_BRSA_778_SE
507.48,119.9513,6.8896,0.1894,0.0475,0.9434,6.442,62.6309,2.5613,-0.0068,12.9303,14.3431,4.3216,77.5789,CALCILUTITO,3_BRSA_778_SE
507.49,96.235,6.3223,0.1918,0.0496,0.9344,6.3392,63.0439,2.5617,-0.0067,12.8416,14.4114,4.3187,77.7529,CALCILUTITO,3_BRSA_778_SE
507.5,78.5815,5.9525,0.1941,0.0532,0.9155,6.2016,63.4569,2.5621,-0.0066,12.7528,14.4798,4.3158,77.9268,CALCILUTITO,3_BRSA_778_SE
507.51,66.101,5.7126,0.1948,0.0564,0.882,6.0824,64.0957,2.562,-0.0064,12.6247,14.6075,4.3103,78.1773,CALCILUTITO,3_BRSA_778_SE
507.52,62.6053,5.5792,0.1952,0.0586,0.8316,6.0075,64.7344,2.5619,-0.0063,12.4966,14.7352,4.3048,78.4278,CALCILUTITO,3_BRSA_778_SE
507.53,62.6758,5.4986,0.1978,0.0596,0.815,5.9704,65.3732,2.5618,-0.0061,12.3685,14.8629,4.2993,78.6784,CALCILUTITO,3_BRSA_778_SE
507.54,61.4216,5.4225,0.1998,0.0611,0.8115,5.9162,66.012,2.5617,-0.006,12.2404,14.9906,4.2938,78.9289,CALCILUTITO,3_BRSA_778_SE
507.55,61.0504,5.4072,0.201,0.0612,0.8014,5.9365,66.6508,2.5616,-0.0058,12.1122,15.1183,4.2882,79.1794,CALCILUTITO,3_BRSA_778_SE
507.56,57.3136,5.2706,0.2037,0.064,0.7897,5.8442,67.2895,2.5615,-0.0056,11.9841,15.246,4.2827,79.4299,CALCILUTITO,3_BRSA_778_SE
507.57,53.5726,5.1564,0.2062,0.0647,0.7862,5.8114,67.9283,2.5614,-0.0055,11.856,15.3737,4.2772,79.6804,CALCILUTITO,3_BRSA_778_SE
507.58,46.5708,5.051,0.2099,0.0655,0.7916,5.7707,68.5671,2.5613,-0.0053,11.7279,15.5014,4.2717,79.931,CALCILUTITO,3_BRSA_778_SE
507.59,46.203,5.0235,0.2146,0.0659,0.7944,5.7886,69.2058,2.5612,-0.0052,11.5998,15.6291,4.2662,80.1815,CALCILUTITO,3_BRSA_778_SE
507.6,46.8056,5.0455,0.2124,0.0674,0.7906,5.7647,69.8446,2.5611,-0.005,11.4717,15.7568,4.2607,80.432,CALCILUTITO,3_BRSA_778_SE
507.61,46.5246,4.9294,0.2252,0.0694,0.7919,5.7387,71.635,2.5594,-0.0044,11.1879,16.1518,4.2461,81.072,CALCILUTITO,3_BRSA_778_SE
507.62,48.5073,4.9235,0.2341,0.0702,0.7952,5.7338,73.4255,2.5577,-0.0038,10.904,16.5468,4.2315,81.712,CALCILUTITO,3_BRSA_778_SE
507.63,60.1958,5.188,0.2322,0.0688,0.808,5.8036,75.2159,2.556,-0.0032,10.6202,16.9418,4.2168,82.3519,CALCILUTITO,3_BRSA_778_SE
507.64,78.3328,5.7412,0.2196,0.0656,0.8185,5.8878,77.0063,2.5543,-0.0026,10.3363,17.3368,4.2022,82.9919,CALCILUTITO,3_BRSA_778_SE
507.65,87.5231,6.0416,0.2156,0.0632,0.8211,6.0024,78.7967,2.5527,-0.002,10.0525,17.7318,4.1876,83.6319,CALCILUTITO,3_BRSA_778_SE
507.66,103.7946,6.6156,0.201,0.0587,0.8414,6.1612,80.5872,2.551,-0.0014,9.7687,18.1268,4.173,84.2719,CALCILUTITO,3_BRSA_778_SE
507.67,115.1724,7.1359,0.1779,0.0543,0.8564,6.3152,82.3776,2.5493,-0.0008,9.4848,18.5218,4.1584,84.9119,CALCILUTITO,3_BRSA_778_SE
507.68,117.2337,7.3479,0.1664,0.0516,0.862,6.4138,84.168,2.5476,-0.0002,9.201,18.9168,4.1437,85.5518,CALCILUTITO,3_BRSA_778_SE
507.69,100.3129,6.9196,0.1692,0.0505,0.8683,6.414,85.9585,2.5459,0.0004,8.9171,19.3118,4.1291,86.1918,CALCILUTITO,3_BRSA_778_SE
507.7,95.1964,6.7282,0.1718,0.0499,0.869,6.3718,87.7489,2.5442,0.001,8.6333,19.7068,4.1145,86.8318,CALCILUTITO,3_BRSA_778_SE
507.71,88.7654,6.4722,0.1796,0.0501,0.8696,6.376,88.6134,2.5428,0.0013,8.5107,19.951,4.1079,87.1923,CALCILUTITO,3_BRSA_778_SE
507.72,83.627,6.2748,0.185,0.0498,0.855,6.378,89.4779,2.5414,0.0017,8.3881,20.1952,4.1013,87.5527,CALCILUTITO,3_BRSA_778_SE
507.73,86.0708,6.2778,0.1865,0.0494,0.8408,6.3907,90.3424,2.54,0.002,8.2655,20.4394,4.0948,87.9132,CALCILUTITO,3_BRSA_778_SE
507.74,106.882,6.6096,0.1846,0.049,0.8305,6.3901,91.2069,2.5386,0.0023,8.1429,20.6836,4.0882,88.2736,CALCILUTITO,3_BRSA_778_SE
507.75,120.3269,6.9956,0.1782,0.0472,0.8322,6.4895,92.0714,2.5372,0.0026,8.0204,20.9278,4.0816,88.6341,CALCILUTITO,3_BRSA_778_SE
507.76,116.9998,6.9852,0.1747,0.0474,0.8322,6.4764,92.936,2.5357,0.003,7.8978,21.172,4.075,88.9946,CALCILUTITO,3_BRSA_778_SE
507.77,118.0632,7.0998,0.1671,0.047,0.8283,6.4904,93.8005,2.5343,0.0033,7.7752,21.4162,4.0684,89.355,CALCILUTITO,3_BRSA_778_SE
507.78,117.9993,7.1793,0.1652,0.0472,0.8276,6.4929,94.665,2.5329,0.0036,7.6526,21.6604,4.0619,89.7155,CALCILUTITO,3_BRSA_778_SE
507.79,107.4668,6.9831,0.169,0.048,0.8242,6.4652,95.5295,2.5315,0.004,7.53,21.9046,4.0553,90.0759,CALCILUTITO,3_BRSA_778_SE
507.8,92.9224,6.677,0.1734,0.0495,0.8178,6.4133,96.394,2.5301,0.0043,7.4074,22.1488,4.0487,90.4364,CALCILUTITO,3_BRSA_778_SE
507.81,93.8406,6.7277,0.1704,0.0484,0.8101,6.4436,97.0462,2.5282,0.0044,7.3143,22.4023,4.0433,90.773,CALCILUTITO,3_BRSA_778_SE
507.82,102.3675,6.8883,0.1674,0.0478,0.7999,6.4537,97.6985,2.5263,0.0046,7.2212,22.6559,4.038,91.1096,CALCILUTITO,3_BRSA_778_SE
507.83,102.4954,6.8824,0.167,0.0484,0.8011,6.4386,98.3507,2.5243,0.0047,7.1281,22.9094,4.0326,91.4462,CALCILUTITO,3_BRSA_778_SE
507.84,98.6807,6.7131,0.1669,0.0486,0.8022,6.4462,99.003,2.5224,0.0049,7.035,23.163,4.0273,91.7828,CALCILUTITO,3_BRSA_778_SE
507.85,96.3141,6.7042,0.1598,0.0477,0.8072,6.4517,99.6553,2.5205,0.005,6.9419,23.4166,4.0219,92.1194,CALCILUTITO,3_BRSA_778_SE
507.86,90.6042,6.6818,0.1587,0.0473,0.8139,6.4681,100.3075,2.5186,0.0051,6.8489,23.6701,4.0165,92.456,CALCILUTITO,3_BRSA_778_SE
507.87,84.6266,6.5297,0.1638,0.0484,0.822,6.4344,100.9598,2.5167,0.0053,6.7558,23.9237,4.0112,92.7926,CALCILUTITO,3_BRSA_778_SE
507.88,76.2128,6.3664,0.1642,0.0481,0.838,6.4476,101.612,2.5147,0.0054,6.6627,24.1772,4.0058,93.1292,CALCILUTITO,3_BRSA_778_SE
507.89,77.8465,6.3403,0.1719,0.049,0.8334,6.3944,102.2643,2.5128,0.0056,6.5696,24.4308,4.0005,93.4658,CALCILUTITO,3_BRSA_778_SE
507.9,85.7094,6.6021,0.1726,0.0478,0.826,6.4434,102.9165,2.5109,0.0057,6.4765,24.6843,3.9951,93.8024,CALCILUTITO,3_BRSA_778_SE
507.91,86.7416,6.6147,0.1811,0.0485,0.8308,6.4038,102.923,2.5078,0.0056,6.3685,25.0296,3.9917,94.2773,CALCILUTITO,3_BRSA_778_SE
507.92,88.8337,6.6149,0.1836,0.0498,0.8299,6.3757,102.9295,2.5047,0.0056,6.2606,25.375,3.9883,94.7522,CALCILUTITO,3_BRSA_778_SE
507.93,91.038,6.698,0.1804,0.05,0.8236,6.3782,102.936,2.5016,0.0055,6.1526,25.7203,3.9849,95.227,CALCILUTITO,3_BRSA_778_SE
507.94,85.8915,6.5434,0.1818,0.0522,0.8151,6.2728,102.9425,2.4985,0.0055,6.0446,26.0657,3.9815,95.7019,CALCILUTITO,3_BRSA_778_SE
507.95,77.204,6.2264,0.188,0.0545,0.8122,6.1906,102.949,2.4954,0.0054,5.9366,26.411,3.9782,96.1768,FOLHELHO,3_BRSA_778_SE
507.96,71.6898,5.9543,0.199,0.0562,0.7993,6.1414,102.9554,2.4924,0.0054,5.8287,26.7563,3.9748,96.6517,FOLHELHO,3_BRSA_778_SE
507.97,68.7321,5.8819,0.1976,0.0561,0.786,6.1521,102.9619,2.4893,0.0053,5.7207,27.1017,3.9714,97.1266,FOLHELHO,3_BRSA_778_SE
507.98,65.7202,5.7856,0.2066,0.056,0.7946,6.1526,102.9684,2.4862,0.0053,5.6127,27.447,3.968,97.6014,FOLHELHO,3_BRSA_778_SE
507.99,66.5868,5.7695,0.2118,0.055,0.8093,6.2186,102.9749,2.4831,0.0052,5.5048,27.7924,3.9646,98.0763,FOLHELHO,3_BRSA_778_SE
508.0,72.1992,6.0132,0.206,0.0524,0.8241,6.3004,102.9814,2.48,0.0052,5.3968,28.1377,3.9612,98.5512,FOLHELHO,3_BRSA_778_SE
508.01,84.0146,6.55,0.189,0.0487,0.842,6.4461,102.454,2.4792,0.0051,5.3747,28.233,3.9621,98.6949,FOLHELHO,3_BRSA_778_SE
508.02,96.3656,7.0039,0.1764,0.0466,0.8486,6.5113,101.9266,2.4785,0.005,5.3526,28.3283,3.9631,98.8386,FOLHELHO,3_BRSA_778_SE
508.03,101.0894,7.2058,0.1694,0.0438,0.8488,6.6288,101.3992,2.4777,0.005,5.3305,28.4235,3.964,98.9823,FOLHELHO,3_BRSA_778_SE
508.04,102.4068,7.246,0.1659,0.0434,0.8476,6.625,100.8718,2.477,0.0049,5.3084,28.5188,3.965,99.126,FOLHELHO,3_BRSA_778_SE
508.05,102.5996,7.2195,0.1652,0.0438,0.8456,6.6152,100.3444,2.4762,0.0048,5.2863,28.6141,3.9659,99.2697,FOLHELHO,3_BRSA_778_SE
508.06,97.1919,6.9328,0.168,0.0456,0.8406,6.5287,99.8171,2.4754,0.0047,5.2642,28.7094,3.9668,99.4134,FOLHELHO,3_BRSA_778_SE
508.07,84.2014,6.4961,0.173,0.047,0.8354,6.4834,99.2897,2.4747,0.0046,5.2421,28.8047,3.9678,99.5571,FOLHELHO,3_BRSA_778_SE
508.08,81.5498,6.3817,0.1722,0.0487,0.832,6.3964,98.7623,2.4739,0.0046,5.22,28.8999,3.9687,99.7008,FOLHELHO,3_BRSA_778_SE
508.09,81.6188,6.3561,0.1682,0.0498,0.8327,6.365,98.2349,2.4732,0.0045,5.1979,28.9952,3.9697,99.8445,FOLHELHO,3_BRSA_778_SE
508.1,86.0733,6.5151,0.1652,0.0502,0.8238,6.3584,97.7075,2.4724,0.0044,5.1758,29.0905,3.9706,99.9882,FOLHELHO,3_BRSA_778_SE
508.11,89.3104,6.7266,0.1617,0.0494,0.8214,6.4122,97.1966,2.4722,0.0043,5.167,29.0685,3.9722,100.0911,FOLHELHO,3_BRSA_778_SE
508.12,89.5624,6.762,0.1622,0.0492,0.8256,6.3891,96.6857,2.4719,0.0043,5.1582,29.0465,3.9738,100.194,FOLHELHO,3_BRSA_778_SE
508.13,88.8607,6.6034,0.1686,0.0491,0.826,6.3797,96.1747,2.4717,0.0042,5.1494,29.0245,3.9753,100.297,FOLHELHO,3_BRSA_778_SE
508.14,84.3676,6.383,0.1774,0.0492,0.8236,6.3766,95.6638,2.4714,0.0042,5.1406,29.0025,3.9769,100.3999,FOLHELHO,3_BRSA_778_SE
508.15,78.6129,6.2177,0.1796,0.0492,0.8229,6.3548,95.1529,2.4712,0.0041,5.1318,28.9806,3.9785,100.5028,FOLHELHO,3_BRSA_778_SE
508.16,70.8846,5.896,0.187,0.05,0.8312,6.3202,94.642,2.4709,0.004,5.123,28.9586,3.9801,100.6057,FOLHELHO,3_BRSA_778_SE
508.17,61.8376,5.4753,0.1984,0.053,0.8305,6.2364,94.1311,2.4706,0.004,5.1142,28.9366,3.9817,100.7086,FOLHELHO,3_BRSA_778_SE
508.18,56.6615,5.2768,0.203,0.054,0.8288,6.1836,93.6201,2.4704,0.0039,5.1054,28.9146,3.9832,100.8116,FOLHELHO,3_BRSA_778_SE
508.19,50.913,5.1711,0.1959,0.0544,0.8348,6.1347,93.1092,2.4702,0.0039,5.0966,28.8926,3.9848,100.9145,FOLHELHO,3_BRSA_778_SE
508.2,58.093,5.3227,0.1946,0.0537,0.8416,6.1822,92.5983,2.4699,0.0038,5.0878,28.8706,3.9864,101.0174,FOLHELHO,3_BRSA_778_SE
508.21,60.7666,5.4107,0.195,0.0534,0.8392,6.1935,92.46,2.4708,0.004,5.0876,28.8281,3.9854,101.0514,FOLHELHO,3_BRSA_778_SE
508.22,63.8508,5.5731,0.1912,0.0531,0.8296,6.1892,92.3216,2.4717,0.0043,5.0875,28.7855,3.9844,101.0854,FOLHELHO,3_BRSA_778_SE
508.23,67.3177,5.7846,0.1794,0.0505,0.8436,6.3074,92.1833,2.4726,0.0045,5.0873,28.743,3.9834,101.1194,FOLHELHO,3_BRSA_778_SE
508.24,76.0651,6.2017,0.1681,0.0468,0.8726,6.4558,92.0449,2.4735,0.0047,5.0871,28.7004,3.9824,101.1534,FOLHELHO,3_BRSA_778_SE
508.25,75.8182,6.3632,0.1657,0.0431,0.9018,6.6317,91.9066,2.4744,0.005,5.087,28.6579,3.9814,101.1874,FOLHELHO,3_BRSA_778_SE
508.26,73.7113,6.4568,0.1581,0.0391,0.9296,6.8036,91.7683,2.4753,0.0052,5.0868,28.6154,3.9803,101.2215,FOLHELHO,3_BRSA_778_SE
508.27,83.6846,6.8467,0.1484,0.0346,0.9374,6.9987,91.6299,2.4762,0.0054,5.0866,28.5728,3.9793,101.2555,FOLHELHO,3_BRSA_778_SE
508.28,104.5148,7.4938,0.142,0.0316,0.9302,7.1164,91.4916,2.4771,0.0056,5.0864,28.5303,3.9783,101.2895,FOLHELHO,3_BRSA_778_SE
508.29,111.3767,7.7014,0.1412,0.0298,0.9219,7.2434,91.3532,2.478,0.0059,5.0863,28.4877,3.9773,101.3235,FOLHELHO,3_BRSA_778_SE
508.3,108.6364,7.5701,0.1456,0.0316,0.9104,7.151,91.2149,2.4789,0.0061,5.0861,28.4452,3.9763,101.3575,FOLHELHO,3_BRSA_778_SE
508.31,108.2908,7.5379,0.1496,0.0323,0.8868,7.1216,91.563,2.4794,0.0063,5.0837,28.4918,3.9722,101.3708,FOLHELHO,3_BRSA_778_SE
508.32,107.0925,7.4584,0.1556,0.033,0.8423,7.0802,91.9111,2.4799,0.0066,5.0812,28.5383,3.968,101.3842,FOLHELHO,3_BRSA_778_SE
508.33,92.3052,7.0749,0.1589,0.034,0.831,7.0376,92.2592,2.4804,0.0068,5.0788,28.5849,3.9639,101.3975,FOLHELHO,3_BRSA_778_SE
508.34,83.431,6.9157,0.1557,0.0344,0.822,6.9936,92.6073,2.4809,0.0071,5.0764,28.6314,3.9597,101.4109,FOLHELHO,3_BRSA_778_SE
508.35,85.4002,7.0694,0.151,0.0344,0.8104,7.013,92.9554,2.4814,0.0073,5.0739,28.678,3.9556,101.4243,FOLHELHO,3_BRSA_778_SE
508.36,87.1893,7.1322,0.1476,0.0353,0.8069,6.9527,93.3035,2.4819,0.0075,5.0715,28.7246,3.9515,101.4376,FOLHELHO,3_BRSA_778_SE
508.37,88.0007,7.1884,0.1408,0.0346,0.8109,6.9876,93.6516,2.4824,0.0078,5.0691,28.7711,3.9473,101.451,FOLHELHO,3_BRSA_778_SE
508.38,88.2378,7.236,0.133,0.0336,0.8182,7.043,93.9997,2.4829,0.008,5.0667,28.8177,3.9432,101.4643,FOLHELHO,3_BRSA_778_SE
508.39,91.7578,7.3422,0.1354,0.0336,0.8236,7.0242,94.3478,2.4834,0.0083,5.0642,28.8642,3.939,101.4777,FOLHELHO,3_BRSA_778_SE
