TDEP,contrast,dissimilarity,homogeneity,energy,correlation,entropy,GR,RHOB,DRHO,HDRS,NPHI,PE,DTC,Lithology,Well
233.07,232.3611,11.8628,0.0858,0.0209,0.9244,7.9485,89.3081,2.1749,-0.0122,7.1976,0.2862,3.8685,104.2695,SILTITO,3_BRSA_897_SE
233.08,229.59,11.8504,0.0866,0.021,0.9174,7.9241,89.9089,2.1736,-0.0118,7.3588,0.2865,3.8643,104.2321,SILTITO,3_BRSA_897_SE
233.09,221.8574,11.7332,0.0844,0.0212,0.9102,7.8939,90.5098,2.1723,-0.0114,7.52,0.2867,3.86,104.1946,SILTITO,3_BRSA_897_SE
233.1,218.3694,11.5873,0.0855,0.0212,0.9067,7.8794,91.1106,2.171,-0.011,7.6813,0.287,3.8557,104.1571,SILTITO,3_BRSA_897_SE
233.11,206.6692,11.2568,0.0867,0.0212,0.9024,7.8698,91.3799,2.1703,-0.0105,8.0667,0.287,3.8571,103.956,SILTITO,3_BRSA_897_SE
233.12,192.9895,10.9077,0.0898,0.0226,0.9048,7.7736,91.6493,2.1695,-0.0099,8.452,0.2869,3.8584,103.7549,SILTITO,3_BRSA_897_SE
233.13,184.8563,10.6686,0.091,0.0228,0.904,7.749,91.9186,2.1688,-0.0094,8.8374,0.2868,3.8598,103.5538,SILTITO,3_BRSA_897_SE
233.14,168.9698,10.1644,0.0915,0.0235,0.9045,7.6952,92.1879,2.168,-0.0089,9.2228,0.2867,3.8611,103.3526,SILTITO,3_BRSA_897_SE
233.15,164.8894,9.8305,0.0988,0.0244,0.8931,7.6324,92.4573,2.1673,-0.0083,9.6082,0.2866,3.8625,103.1515,SILTITO,3_BRSA_897_SE
233.16,157.1042,9.4371,0.1075,0.0259,0.878,7.5374,92.7266,2.1665,-0.0078,9.9936,0.2865,3.8638,102.9504,SILTITO,3_BRSA_897_SE
233.17,148.9358,9.0688,0.1126,0.0264,0.8648,7.5157,92.996,2.1657,-0.0072,10.3789,0.2864,3.8652,102.7493,SILTITO,3_BRSA_897_SE
233.18,137.4637,8.5998,0.1184,0.0275,0.8536,7.4368,93.2653,2.165,-0.0067,10.7643,0.2864,3.8665,102.5482,SILTITO,3_BRSA_897_SE
233.19,122.8762,8.1284,0.1259,0.0292,0.8362,7.3455,93.5347,2.1642,-0.0062,11.1497,0.2863,3.8679,102.3471,SILTITO,3_BRSA_897_SE
233.2,109.6708,7.7101,0.1314,0.0312,0.8157,7.228,93.8039,2.1635,-0.0056,11.535,0.2862,3.8692,102.146,SILTITO,3_BRSA_897_SE
233.21,88.9553,7.2266,0.1327,0.0325,0.8172,7.1382,93.4206,2.163,-0.0047,11.6263,0.286,3.8761,102.0437,SILTITO,3_BRSA_897_SE
233.22,76.5384,6.7622,0.1417,0.0333,0.8097,7.0646,93.0373,2.1624,-0.0038,11.7175,0.2858,3.8831,101.9415,SILTITO,3_BRSA_897_SE
233.23,70.9659,6.5434,0.148,0.0344,0.7987,6.9954,92.654,2.1619,-0.003,11.8087,0.2856,3.89,101.8393,SILTITO,3_BRSA_897_SE
233.24,69.3202,6.3691,0.1534,0.0356,0.7896,6.9414,92.2707,2.1613,-0.0021,11.9,0.2855,3.8969,101.7371,SILTITO,3_BRSA_897_SE
233.25,71.6756,6.3705,0.1587,0.0358,0.7938,6.9343,91.8874,2.1608,-0.0012,11.9912,0.2853,3.9038,101.6349,SILTITO,3_BRSA_897_SE
233.26,74.0727,6.4034,0.1603,0.0362,0.8003,6.9262,91.5041,2.1603,-0.0003,12.0825,0.2851,3.9107,101.5327,SILTITO,3_BRSA_897_SE
233.27,78.6736,6.5941,0.1555,0.0364,0.7977,6.9357,91.1208,2.1597,0.0006,12.1737,0.2849,3.9176,101.4305,SILTITO,3_BRSA_897_SE
233.28,84.0445,6.8527,0.149,0.0359,0.7892,6.9532,90.7375,2.1592,0.0015,12.2649,0.2847,3.9245,101.3282,SILTITO,3_BRSA_897_SE
233.29,88.8248,7.077,0.149,0.0348,0.7868,7.002,90.3542,2.1586,0.0024,12.3562,0.2845,3.9314,101.226,SILTITO,3_BRSA_897_SE
233.3,89.4123,7.2182,0.1412,0.0339,0.7757,7.0398,89.971,2.1581,0.0033,12.4474,0.2843,3.9383,101.1238,SILTITO,3_BRSA_897_SE
233.31,87.1418,7.2016,0.1394,0.0335,0.7627,7.055,89.7741,2.1587,0.0038,12.3808,0.2839,3.9433,101.1057,SILTITO,3_BRSA_897_SE
233.32,90.7588,7.4066,0.1326,0.0326,0.757,7.0966,89.5773,2.1592,0.0044,12.3143,0.2835,3.9483,101.0877,SILTITO,3_BRSA_897_SE
233.33,89.825,7.392,0.1302,0.0324,0.769,7.1137,89.3805,2.1598,0.0049,12.2477,0.2831,3.9533,101.0696,SILTITO,3_BRSA_897_SE
233.34,92.7887,7.5356,0.1252,0.0316,0.7845,7.156,89.1837,2.1603,0.0055,12.1811,0.2827,3.9583,101.0515,SILTITO,3_BRSA_897_SE
233.35,89.2483,7.3986,0.1261,0.0322,0.8161,7.1316,88.9868,2.1609,0.006,12.1146,0.2823,3.9633,101.0334,SILTITO,3_BRSA_897_SE
233.36,85.1108,7.2218,0.1297,0.0315,0.8665,7.1697,88.79,2.1614,0.0066,12.048,0.2818,3.9683,101.0153,SILTITO,3_BRSA_897_SE
233.37,94.0918,7.5007,0.1281,0.0304,0.9055,7.253,88.5932,2.162,0.0071,11.9814,0.2814,3.9733,100.9972,SILTITO,3_BRSA_897_SE
233.38,104.4159,7.8362,0.1241,0.0295,0.9364,7.3402,88.3964,2.1626,0.0077,11.9149,0.281,3.9784,100.9792,SILTITO,3_BRSA_897_SE
233.39,118.5484,8.2478,0.1227,0.0284,0.9482,7.4399,88.1995,2.1631,0.0083,11.8483,0.2806,3.9834,100.9611,SILTITO,3_BRSA_897_SE
233.4,139.4141,8.9409,0.1137,0.0263,0.9518,7.5818,88.0027,2.1637,0.0088,11.7817,0.2802,3.9884,100.943,SILTITO,3_BRSA_897_SE
233.41,170.1816,9.9098,0.1026,0.0241,0.9502,7.7164,87.8369,2.1641,0.0093,11.6718,0.2807,3.9928,101.0623,SILTITO,3_BRSA_897_SE
233.42,190.1596,10.5128,0.0972,0.0235,0.9495,7.7626,87.6712,2.1645,0.0099,11.5618,0.2812,3.9973,101.1817,SILTITO,3_BRSA_897_SE
233.43,201.3111,10.8259,0.0968,0.0226,0.9484,7.8172,87.5054,2.165,0.0104,11.4519,0.2817,4.0018,101.301,SILTITO,3_BRSA_897_SE
233.44,217.8129,11.1748,0.0973,0.0221,0.9436,7.8404,87.3397,2.1654,0.0109,11.3419,0.2822,4.0063,101.4203,SILTITO,3_BRSA_897_SE
233.45,238.3234,11.5948,0.0936,0.0219,0.9371,7.844,87.1739,2.1658,0.0114,11.232,0.2827,4.0108,101.5396,CALCILUTITO,3_BRSA_897_SE
233.46,243.598,11.7524,0.0933,0.022,0.9334,7.8449,87.0082,2.1662,0.0119,11.122,0.2832,4.0152,101.659,CALCILUTITO,3_BRSA_897_SE
233.47,246.5242,11.7956,0.0933,0.0223,0.9284,7.8364,86.8424,2.1667,0.0125,11.0121,0.2837,4.0197,101.7783,CALCILUTITO,3_BRSA_897_SE
233.48,245.4166,11.7168,0.095,0.0227,0.9232,7.816,86.6767,2.1671,0.013,10.9022,0.2842,4.0242,101.8976,CALCILUTITO,3_BRSA_897_SE
233.49,238.2432,11.5553,0.0926,0.0226,0.923,7.8177,86.5109,2.1675,0.0135,10.7922,0.2847,4.0287,102.0169,CALCILUTITO,3_BRSA_897_SE
233.5,230.0492,11.2099,0.0985,0.0227,0.9276,7.7926,86.3451,2.1679,0.014,10.6822,0.2852,4.0332,102.1364,CALCILUTITO,3_BRSA_897_SE
233.51,203.2597,10.4456,0.1076,0.023,0.9386,7.7577,85.5733,2.1676,0.0149,10.4808,0.2868,4.0388,102.9134,CALCILUTITO,3_BRSA_897_SE
233.52,184.4406,9.7814,0.1146,0.0236,0.9469,7.714,84.8016,2.1672,0.0158,10.2794,0.2884,4.0444,103.6905,CALCILUTITO,3_BRSA_897_SE
233.53,171.8963,9.3965,0.1182,0.0244,0.9548,7.6712,84.0298,2.1669,0.0167,10.078,0.2899,4.05,104.4676,CALCILUTITO,3_BRSA_897_SE
233.54,162.2919,9.1256,0.1203,0.0257,0.9596,7.6048,83.258,2.1665,0.0176,9.8766,0.2915,4.0556,105.2447,CALCILUTITO,3_BRSA_897_SE
233.55,140.5041,8.6969,0.1207,0.0264,0.9642,7.5705,82.4863,2.1662,0.0185,9.6752,0.2931,4.0613,106.0218,CALCILUTITO,3_BRSA_897_SE
233.56,132.411,8.4946,0.1195,0.027,0.962,7.5154,81.7145,2.1658,0.0193,9.4738,0.2947,4.0669,106.7988,CALCILUTITO,3_BRSA_897_SE
233.57,124.0694,8.2504,0.1194,0.0276,0.9578,7.4676,80.9427,2.1655,0.0202,9.2724,0.2963,4.0725,107.5759,CALCILUTITO,3_BRSA_897_SE
233.58,111.8714,7.9796,0.1198,0.0284,0.9504,7.4,80.1709,2.1651,0.0211,9.071,0.2978,4.0781,108.353,CALCILUTITO,3_BRSA_897_SE
233.59,101.2704,7.6633,0.1238,0.0284,0.9363,7.3654,79.3992,2.1648,0.022,8.8696,0.2994,4.0837,109.1301,CALCILUTITO,3_BRSA_897_SE
233.6,92.7632,7.3579,0.1264,0.0284,0.9126,7.3442,78.6274,2.1644,0.0229,8.6682,0.301,4.0893,109.9071,CALCILUTITO,3_BRSA_897_SE
233.61,86.6215,7.1588,0.1269,0.0285,0.88,7.3206,78.1198,2.1635,0.0231,8.6125,0.3008,4.0887,110.2182,CALCILUTITO,3_BRSA_897_SE
233.62,87.0274,7.2462,0.1267,0.0286,0.85,7.302,77.6122,2.1626,0.0232,8.5569,0.3006,4.0881,110.5292,CALCILUTITO,3_BRSA_897_SE
233.63,85.5792,7.1905,0.1288,0.0288,0.8414,7.2951,77.1046,2.1616,0.0234,8.5012,0.3004,4.0875,110.8403,CALCILUTITO,3_BRSA_897_SE
233.64,86.423,7.207,0.1274,0.0287,0.8386,7.2982,76.597,2.1607,0.0236,8.4455,0.3002,4.0869,111.1514,CALCILUTITO,3_BRSA_897_SE
233.65,86.1594,7.1622,0.1312,0.0294,0.8301,7.2642,76.0894,2.1598,0.0238,8.3898,0.3001,4.0862,111.4625,CALCILUTITO,3_BRSA_897_SE
233.66,85.5683,7.1069,0.1363,0.0304,0.8178,7.2146,75.5818,2.1588,0.024,8.3342,0.2999,4.0856,111.7735,CALCILUTITO,3_BRSA_897_SE
233.67,85.5884,7.1224,0.1338,0.0306,0.8092,7.1922,75.0742,2.1579,0.0242,8.2785,0.2997,4.085,112.0846,CALCILUTITO,3_BRSA_897_SE
233.68,86.5898,7.154,0.1298,0.0306,0.8123,7.1926,74.5666,2.157,0.0244,8.2228,0.2995,4.0844,112.3957,CALCILUTITO,3_BRSA_897_SE
233.69,84.4847,7.063,0.1326,0.031,0.8084,7.1602,74.059,2.156,0.0245,8.1671,0.2993,4.0838,112.7068,CALCILUTITO,3_BRSA_897_SE
233.7,85.0343,7.1005,0.1304,0.0312,0.8026,7.1441,73.5514,2.1551,0.0247,8.1114,0.2991,4.0832,113.0178,CALCILUTITO,3_BRSA_897_SE
233.71,85.5386,7.1165,0.1298,0.0308,0.8103,7.1678,73.3442,2.1541,0.0249,8.08,0.3002,4.0797,113.2363,CALCILUTITO,3_BRSA_897_SE
233.72,87.598,7.2161,0.1324,0.0306,0.8206,7.1928,73.137,2.153,0.025,8.0486,0.3012,4.0762,113.4547,CALCILUTITO,3_BRSA_897_SE
233.73,85.5066,7.1458,0.1382,0.0305,0.8345,7.206,72.9298,2.152,0.0251,8.0172,0.3023,4.0727,113.6731,CALCILUTITO,3_BRSA_897_SE
233.74,85.9753,7.1526,0.1414,0.03,0.8435,7.2403,72.7226,2.1509,0.0252,7.9858,0.3033,4.0692,113.8916,CALCILUTITO,3_BRSA_897_SE
233.75,88.5292,7.2707,0.142,0.0294,0.8447,7.2769,72.5155,2.1499,0.0254,7.9544,0.3043,4.0658,114.11,CALCILUTITO,3_BRSA_897_SE
233.76,94.9411,7.5194,0.136,0.0291,0.835,7.2986,72.3083,2.1489,0.0255,7.9229,0.3054,4.0623,114.3284,CALCILUTITO,3_BRSA_897_SE
233.77,102.3731,7.7965,0.1286,0.0285,0.8192,7.3278,72.1011,2.1478,0.0256,7.8915,0.3064,4.0588,114.5469,CALCILUTITO,3_BRSA_897_SE
233.78,104.4668,7.8548,0.1258,0.0282,0.8131,7.3399,71.8939,2.1468,0.0258,7.8601,0.3075,4.0553,114.7653,CALCILUTITO,3_BRSA_897_SE
233.79,107.8212,7.9765,0.125,0.0286,0.8016,7.3228,71.6867,2.1457,0.0259,7.8287,0.3085,4.0519,114.9837,CALCILUTITO,3_BRSA_897_SE
233.8,114.0676,8.1964,0.1214,0.0292,0.7924,7.3108,71.4796,2.1447,0.026,7.7973,0.3096,4.0484,115.2022,CALCILUTITO,3_BRSA_897_SE
233.81,110.5475,8.0934,0.1204,0.0293,0.7918,7.3,71.8629,2.1441,0.0266,7.7693,0.3103,4.0412,115.4008,CALCILUTITO,3_BRSA_897_SE
233.82,103.9185,7.8038,0.1276,0.0302,0.8073,7.2607,72.2462,2.1434,0.0272,7.7414,0.311,4.034,115.5995,CALCILUTITO,3_BRSA_897_SE
233.83,93.691,7.4319,0.132,0.031,0.8289,7.2066,72.6295,2.1428,0.0278,7.7135,0.3116,4.0268,115.7982,CALCILUTITO,3_BRSA_897_SE
233.84,92.2526,7.4152,0.1282,0.0312,0.832,7.1776,73.0128,2.1422,0.0284,7.6856,0.3123,4.0196,115.9968,CALCILUTITO,3_BRSA_897_SE
233.85,90.9943,7.3703,0.1285,0.0316,0.8366,7.1538,73.3961,2.1415,0.029,7.6576,0.313,4.0124,116.1955,CALCILUTITO,3_BRSA_897_SE
233.86,89.3077,7.2739,0.1329,0.032,0.8441,7.1342,73.7794,2.1409,0.0297,7.6297,0.3137,4.0052,116.3941,CALCILUTITO,3_BRSA_897_SE
233.87,94.4282,7.4602,0.1303,0.0315,0.8462,7.1708,74.1627,2.1403,0.0303,7.6018,0.3144,3.998,116.5928,CALCILUTITO,3_BRSA_897_SE
233.88,106.2661,7.9988,0.1214,0.0308,0.8336,7.2148,74.546,2.1396,0.0309,7.5739,0.3151,3.9908,116.7915,CALCILUTITO,3_BRSA_897_SE
233.89,110.5861,8.1535,0.1216,0.0302,0.8292,7.2428,74.9293,2.139,0.0315,7.5459,0.3158,3.9836,116.9901,CALCILUTITO,3_BRSA_897_SE
233.9,115.2524,8.3164,0.1173,0.0299,0.8239,7.2702,75.3125,2.1384,0.0321,7.518,0.3165,3.9764,117.1887,CALCILUTITO,3_BRSA_897_SE
233.91,117.5142,8.4036,0.1138,0.0294,0.824,7.3034,75.5508,2.1389,0.0326,7.5053,0.3168,3.9759,117.1875,CALCILUTITO,3_BRSA_897_SE
233.92,119.7832,8.547,0.11,0.0294,0.8298,7.3239,75.7891,2.1394,0.033,7.4925,0.3171,3.9755,117.1863,CALCILUTITO,3_BRSA_897_SE
233.93,110.0114,8.1626,0.1164,0.0293,0.8404,7.308,76.0273,2.1398,0.0335,7.4798,0.3174,3.975,117.1851,CALCILUTITO,3_BRSA_897_SE
233.94,100.6788,7.7744,0.1222,0.0293,0.8502,7.2886,76.2656,2.1403,0.034,7.4671,0.3177,3.9746,117.1839,CALCILUTITO,3_BRSA_897_SE
233.95,97.8008,7.6144,0.1304,0.0294,0.8572,7.2856,76.5039,2.1408,0.0345,7.4544,0.318,3.9741,117.1827,CALCILUTITO,3_BRSA_897_SE
233.96,90.6478,7.3614,0.1357,0.0306,0.8668,7.222,76.7421,2.1413,0.035,7.4416,0.3183,3.9737,117.1815,CALCILUTITO,3_BRSA_897_SE
233.97,85.5598,7.1263,0.1422,0.0313,0.8598,7.169,76.9804,2.1418,0.0355,7.4289,0.3186,3.9732,117.1803,CALCILUTITO,3_BRSA_897_SE
233.98,82.8107,7.0304,0.1417,0.0318,0.8486,7.1307,77.2187,2.1423,0.036,7.4162,0.3189,3.9728,117.1791,CALCILUTITO,3_BRSA_897_SE
233.99,86.2974,7.2006,0.1385,0.0325,0.8392,7.1042,77.4569,2.1427,0.0364,7.4035,0.3192,3.9724,117.1778,CALCILUTITO,3_BRSA_897_SE
234.0,88.8312,7.2725,0.1402,0.0333,0.8296,7.0798,77.6951,2.1432,0.0369,7.3907,0.3195,3.9719,117.1766,CALCILUTITO,3_BRSA_897_SE
234.01,85.2108,7.1199,0.1441,0.033,0.8268,7.1085,77.5864,2.1442,0.0374,7.3727,0.3197,3.9739,117.1139,CALCILUTITO,3_BRSA_897_SE
234.02,86.8556,7.1914,0.1415,0.033,0.825,7.1154,77.4776,2.1451,0.0379,7.3547,0.3198,3.976,117.0512,CALCILUTITO,3_BRSA_897_SE
234.03,87.0214,7.1736,0.143,0.0336,0.8322,7.096,77.3688,2.1461,0.0383,7.3367,0.32,3.978,116.9884,CALCILUTITO,3_BRSA_897_SE
234.04,83.933,7.003,0.1462,0.0334,0.8441,7.1078,77.2601,2.147,0.0388,7.3187,0.3202,3.98,116.9257,CALCILUTITO,3_BRSA_897_SE
234.05,81.9582,6.8984,0.1467,0.0326,0.856,7.1406,77.1513,2.148,0.0393,7.3007,0.3204,3.982,116.863,CALCILUTITO,3_BRSA_897_SE
234.06,88.8221,7.1496,0.138,0.0312,0.8509,7.1876,77.0425,2.1489,0.0398,7.2827,0.3206,3.984,116.8002,CALCILUTITO,3_BRSA_897_SE
234.07,94.8026,7.3782,0.1314,0.0308,0.8454,7.2034,76.9337,2.1499,0.0402,7.2647,0.3208,3.986,116.7375,CALCILUTITO,3_BRSA_897_SE
234.08,97.9132,7.5121,0.1296,0.0305,0.8446,7.2321,76.825,2.1508,0.0407,7.2467,0.321,3.9881,116.6748,CALCILUTITO,3_BRSA_897_SE
234.09,103.4096,7.7358,0.1269,0.0306,0.8389,7.239,76.7162,2.1518,0.0412,7.2287,0.3212,3.9901,116.612,CALCILUTITO,3_BRSA_897_SE
234.1,115.0398,8.1206,0.1238,0.0306,0.8222,7.259,76.6074,2.1527,0.0416,7.2107,0.3214,3.9921,116.5493,CALCILUTITO,3_BRSA_897_SE
234.11,118.2743,8.2707,0.12,0.0311,0.8112,7.2356,76.3691,2.1538,0.042,7.1678,0.3203,3.9949,116.4584,CALCILUTITO,3_BRSA_897_SE
234.12,111.2856,8.0342,0.1306,0.0313,0.8168,7.2117,76.1309,2.1549,0.0424,7.1248,0.3193,3.9977,116.3674,CALCILUTITO,3_BRSA_897_SE
234.13,105.1384,7.815,0.1336,0.0315,0.8195,7.186,75.8926,2.156,0.0428,7.0818,0.3182,4.0005,116.2765,CALCILUTITO,3_BRSA_897_SE
234.14,99.6428,7.5267,0.1413,0.0315,0.8186,7.1778,75.6543,2.1571,0.0432,7.0388,0.3172,4.0033,116.1855,CALCILUTITO,3_BRSA_897_SE
234.15,90.3426,7.169,0.1459,0.0322,0.816,7.1294,75.4161,2.1582,0.0436,6.9958,0.3161,4.0061,116.0945,CALCILUTITO,3_BRSA_897_SE
234.16,79.5736,6.8367,0.1494,0.0321,0.8194,7.1248,75.1778,2.1593,0.044,6.9528,0.3151,4.0089,116.0036,CALCILUTITO,3_BRSA_897_SE
234.17,78.2029,6.8008,0.1487,0.0323,0.8142,7.1136,74.9395,2.1604,0.0444,6.9098,0.314,4.0117,115.9126,CALCILUTITO,3_BRSA_897_SE
234.18,82.1231,6.966,0.1426,0.0322,0.7991,7.1126,74.7013,2.1615,0.0448,6.8668,0.313,4.0145,115.8217,CALCILUTITO,3_BRSA_897_SE
234.19,85.4164,7.1601,0.1347,0.0321,0.7817,7.1151,74.463,2.1626,0.0452,6.8239,0.312,4.0173,115.7307,CALCILUTITO,3_BRSA_897_SE
234.2,88.7721,7.3934,0.1265,0.0318,0.7773,7.1399,74.2247,2.1637,0.0456,6.7809,0.3109,4.0201,115.6398,CALCILUTITO,3_BRSA_897_SE
234.21,90.7935,7.5295,0.123,0.0314,0.7774,7.1568,73.5669,2.1656,0.0453,6.7629,0.3086,4.0168,115.6416,CALCILUTITO,3_BRSA_897_SE
234.22,91.1844,7.5256,0.1238,0.0316,0.7806,7.1428,72.9091,2.1675,0.045,6.745,0.3063,4.0135,115.6434,CALCILUTITO,3_BRSA_897_SE
234.23,89.4668,7.4482,0.1234,0.0318,0.7873,7.1319,72.2512,2.1693,0.0447,6.727,0.304,4.0102,115.6452,CALCILUTITO,3_BRSA_897_SE
234.24,88.249,7.3884,0.1282,0.032,0.7896,7.1244,71.5934,2.1712,0.0444,6.7091,0.3017,4.0069,115.647,CALCILUTITO,3_BRSA_897_SE
234.25,88.1839,7.321,0.1339,0.032,0.7898,7.1312,70.9356,2.1731,0.0441,6.6911,0.2994,4.0036,115.6489,CALCILUTITO,3_BRSA_897_SE
234.26,87.5446,7.2198,0.1376,0.0325,0.7984,7.1342,70.2778,2.175,0.0438,6.6732,0.2971,4.0003,115.6507,CALCILUTITO,3_BRSA_897_SE
234.27,87.5452,7.1748,0.1374,0.0322,0.8093,7.1548,69.62,2.1769,0.0434,6.6553,0.2947,3.997,115.6525,CALCILUTITO,3_BRSA_897_SE
234.28,86.3232,7.13,0.1346,0.0325,0.8093,7.1377,68.9621,2.1787,0.0431,6.6373,0.2924,3.9937,115.6543,CALCILUTITO,3_BRSA_897_SE
234.29,87.7556,7.175,0.1328,0.032,0.8069,7.1598,68.3043,2.1806,0.0428,6.6194,0.2901,3.9904,115.6561,CALCILUTITO,3_BRSA_897_SE
234.3,84.6654,7.034,0.1354,0.0316,0.8141,7.1728,67.6466,2.1825,0.0425,6.6014,0.2878,3.9871,115.6579,CALCILUTITO,3_BRSA_897_SE
234.31,84.111,7.0096,0.1386,0.0322,0.8096,7.145,67.8642,2.1834,0.0422,6.5869,0.2895,3.9799,115.6063,CALCILUTITO,3_BRSA_897_SE
234.32,85.4913,7.0948,0.1384,0.0321,0.8021,7.148,68.0817,2.1844,0.0418,6.5724,0.2912,3.9727,115.5547,CALCILUTITO,3_BRSA_897_SE
234.33,84.8566,7.0713,0.1438,0.032,0.8056,7.1606,68.2993,2.1853,0.0414,6.558,0.293,3.9654,115.5031,CALCILUTITO,3_BRSA_897_SE
234.34,86.0898,7.1286,0.1447,0.0322,0.8059,7.1631,68.5168,2.1863,0.0411,6.5435,0.2947,3.9582,115.4514,CALCILUTITO,3_BRSA_897_SE
234.35,84.4286,7.1234,0.1423,0.0322,0.8092,7.1528,68.7343,2.1872,0.0407,6.529,0.2964,3.951,115.3998,CALCILUTITO,3_BRSA_897_SE
234.36,83.0745,7.1142,0.1382,0.0321,0.8145,7.1566,68.9519,2.1882,0.0404,6.5145,0.2981,3.9438,115.3482,CALCILUTITO,3_BRSA_897_SE
234.37,80.9986,7.043,0.1401,0.0322,0.8116,7.1366,69.1694,2.1891,0.04,6.5,0.2998,3.9366,115.2966,CALCILUTITO,3_BRSA_897_SE
234.38,79.9644,7.0256,0.1385,0.0348,0.767,6.9988,69.387,2.19,0.0396,6.4855,0.3015,3.9294,115.245,CALCILUTITO,3_BRSA_897_SE
234.39,76.0173,6.8543,0.1417,0.0367,0.7109,6.884,69.6045,2.191,0.0393,6.471,0.3032,3.9222,115.1934,CALCILUTITO,3_BRSA_897_SE
234.4,70.896,6.5494,0.1519,0.0376,0.7038,6.8218,69.8221,2.1919,0.0389,6.4566,0.3049,3.915,115.1417,CALCILUTITO,3_BRSA_897_SE
234.41,68.9637,6.3981,0.1609,0.0383,0.7218,6.7968,70.195,2.1924,0.0384,6.4267,0.3055,3.9062,114.8012,CALCILUTITO,3_BRSA_897_SE
234.42,69.9463,6.3881,0.1596,0.0374,0.7476,6.8202,70.568,2.1929,0.0378,6.3968,0.306,3.8974,114.4607,CALCILUTITO,3_BRSA_897_SE
234.43,67.8707,6.2252,0.1658,0.0372,0.7646,6.8309,70.9409,2.1934,0.0372,6.3669,0.3066,3.8886,114.1201,CALCILUTITO,3_BRSA_897_SE
234.44,63.5278,6.019,0.1672,0.0365,0.7864,6.8572,71.3138,2.1939,0.0366,6.3371,0.3071,3.8798,113.7796,CALCILUTITO,3_BRSA_897_SE
234.45,66.8269,6.211,0.1618,0.0349,0.7958,6.9429,71.6868,2.1945,0.0361,6.3072,0.3077,3.871,113.4391,CALCILUTITO,3_BRSA_897_SE
234.46,68.3755,6.3746,0.1517,0.0339,0.8004,6.996,72.0597,2.195,0.0355,6.2773,0.3082,3.8621,113.0986,CALCILUTITO,3_BRSA_897_SE
234.47,66.0108,6.3292,0.1501,0.0339,0.8072,6.9935,72.4327,2.1955,0.0349,6.2475,0.3088,3.8533,112.7581,CALCILUTITO,3_BRSA_897_SE
234.48,67.5708,6.3848,0.1467,0.0334,0.8128,7.03,72.8056,2.196,0.0343,6.2176,0.3093,3.8445,112.4176,CALCILUTITO,3_BRSA_897_SE
234.49,77.5539,6.727,0.1418,0.033,0.7902,7.0726,73.1785,2.1965,0.0338,6.1877,0.3099,3.8357,112.077,CALCILUTITO,3_BRSA_897_SE
234.5,86.5512,7.023,0.1393,0.0322,0.778,7.1118,73.5515,2.197,0.0332,6.1578,0.3104,3.8269,111.7365,CALCILUTITO,3_BRSA_897_SE
234.51,95.2136,7.3196,0.1374,0.0315,0.7732,7.1465,74.5719,2.1969,0.0323,6.1336,0.3105,3.8103,111.5074,CALCILUTITO,3_BRSA_897_SE
234.52,114.0781,7.963,0.1306,0.0306,0.79,7.2244,75.5923,2.1968,0.0314,6.1093,0.3106,3.7938,111.2783,CALCILUTITO,3_BRSA_897_SE
234.53,132.1517,8.6916,0.1166,0.0288,0.8796,7.347,76.6127,2.1967,0.0305,6.085,0.3106,3.7772,111.0492,CALCILUTITO,3_BRSA_897_SE
234.54,161.6814,9.6087,0.1102,0.027,0.9206,7.5022,77.6331,2.1966,0.0297,6.0607,0.3107,3.7606,110.82,CALCILUTITO,3_BRSA_897_SE
234.55,197.3013,10.6266,0.1021,0.0246,0.9314,7.6706,78.6535,2.1965,0.0288,6.0364,0.3108,3.7441,110.5909,CALCILUTITO,3_BRSA_897_SE
234.56,226.1688,11.4584,0.0915,0.0225,0.9318,7.8112,79.6739,2.1965,0.0279,6.0121,0.3109,3.7275,110.3618,CALCILUTITO,3_BRSA_897_SE
234.57,253.6441,12.1586,0.0864,0.0207,0.9234,7.921,80.6943,2.1964,0.027,5.9879,0.3109,3.7109,110.1327,CALCILUTITO,3_BRSA_897_SE
234.58,261.7901,12.3885,0.0866,0.0202,0.9128,7.943,81.7147,2.1963,0.0261,5.9636,0.311,3.6943,109.9035,CALCILUTITO,3_BRSA_897_SE
234.59,296.5032,13.0975,0.084,0.0206,0.8888,7.9319,82.7351,2.1962,0.0252,5.9393,0.3111,3.6778,109.6744,CALCILUTITO,3_BRSA_897_SE
234.6,279.4381,12.7812,0.0811,0.0212,0.8774,7.8868,83.7554,2.1961,0.0244,5.915,0.3112,3.6612,109.4453,CALCILUTITO,3_BRSA_897_SE
234.61,260.786,12.3694,0.0847,0.0223,0.8564,7.809,83.9989,2.1953,0.0239,5.8832,0.3114,3.6543,109.2715,CALCILUTITO,3_BRSA_897_SE
234.62,242.8691,11.9723,0.0863,0.0232,0.8228,7.7352,84.2423,2.1944,0.0235,5.8513,0.3116,3.6474,109.0976,CALCILUTITO,3_BRSA_897_SE
234.63,238.8844,11.8739,0.0853,0.0232,0.8426,7.738,84.4858,2.1936,0.0231,5.8195,0.3119,3.6404,108.9238,CALCILUTITO,3_BRSA_897_SE
234.64,234.527,11.8604,0.0841,0.0223,0.8687,7.7932,84.7292,2.1927,0.0227,5.7877,0.3121,3.6335,108.75,CALCILUTITO,3_BRSA_897_SE
