TDEP,contrast,dissimilarity,homogeneity,energy,correlation,entropy,GR,RHOB,DRHO
489.82,55.6686,5.5242,0.188,0.0387,0.8962,6.7806,102.3332,2.4735,0.0123
489.83,52.1014,5.3518,0.1892,0.0392,0.8966,6.7376,102.1788,2.4733,0.0123
489.84,51.6724,5.3632,0.187,0.0392,0.8936,6.7461,102.0245,2.4731,0.0123
489.85,52.754,5.4411,0.1853,0.0392,0.8926,6.73,101.8702,2.4729,0.0123
489.86,52.741,5.4659,0.1841,0.0374,0.8976,6.82,101.7159,2.4728,0.0123
489.87,53.1519,5.5297,0.1777,0.0366,0.8987,6.8586,101.5616,2.4726,0.0123
489.88,53.947,5.6391,0.1703,0.0358,0.8978,6.8854,101.4072,2.4724,0.0123
489.89,58.0932,5.9008,0.1637,0.0346,0.8903,6.9214,101.2529,2.4722,0.0123
489.9,60.0359,6.0413,0.16,0.0339,0.8819,6.9604,101.0986,2.472,0.0123
489.91,62.4852,6.2265,0.1486,0.0348,0.8793,6.8936,100.8574,2.4723,0.0124
489.92,67.5746,6.4473,0.1435,0.0348,0.878,6.89,100.6161,2.4725,0.0126
489.93,75.0201,6.7186,0.1423,0.0352,0.8726,6.8659,100.3749,2.4728,0.0127
489.94,84.2094,7.0432,0.1394,0.0344,0.865,6.9248,100.1337,2.473,0.0129
489.95,92.6818,7.3662,0.1342,0.0345,0.8639,6.9406,99.8924,2.4733,0.013
489.96,104.94,7.7942,0.133,0.0324,0.8731,7.0521,99.6512,2.4736,0.0131
489.97,111.1802,8.0016,0.1326,0.0311,0.8836,7.1276,99.41,2.4738,0.0133
489.98,110.8332,7.9466,0.1348,0.0308,0.8976,7.1451,99.1688,2.4741,0.0134
489.99,111.352,7.8522,0.1408,0.0306,0.9104,7.1858,98.9275,2.4743,0.0136
490.0,107.6843,7.6524,0.1458,0.031,0.9162,7.1766,98.6863,2.4746,0.0137
490.01,100.6494,7.3776,0.1463,0.0314,0.9184,7.1494,98.3407,2.4761,0.0142
490.02,88.5222,6.9296,0.1514,0.032,0.9202,7.084,97.9951,2.4776,0.0148
490.03,83.3494,6.688,0.1564,0.0322,0.9174,7.09,97.6495,2.4791,0.0153
490.04,79.0052,6.5777,0.1569,0.0352,0.9085,6.92,97.3039,2.4806,0.0159
490.05,76.2896,6.4747,0.1579,0.036,0.9028,6.878,96.9583,2.4821,0.0164
490.06,73.0452,6.3481,0.1616,0.0384,0.9038,6.7296,96.6127,2.4836,0.0169
490.07,71.0356,6.207,0.1675,0.0392,0.906,6.7236,96.2671,2.4851,0.0175
490.08,69.5048,6.1357,0.1678,0.0391,0.9062,6.7026,95.9215,2.4866,0.018
490.09,69.0797,6.15,0.1644,0.0375,0.9026,6.8328,95.5759,2.4881,0.0186
490.1,63.757,5.9927,0.1618,0.038,0.9053,6.7962,95.2303,2.4896,0.0191
490.11,61.817,5.8984,0.1636,0.0369,0.9028,6.8799,95.1904,2.4904,0.0193
490.12,61.823,5.8901,0.1641,0.0378,0.8982,6.8314,95.1504,2.4912,0.0195
490.13,66.738,6.0998,0.1602,0.037,0.8887,6.8812,95.1105,2.4921,0.0197
490.14,69.0737,6.1907,0.1584,0.0375,0.8878,6.8404,95.0705,2.4929,0.0199
490.15,69.2001,6.1809,0.1649,0.0369,0.884,6.8646,95.0306,2.4937,0.02
490.16,71.291,6.2832,0.1647,0.0356,0.8832,6.9482,94.9906,2.4945,0.0202
490.17,71.6108,6.3413,0.1611,0.0344,0.8854,6.9802,94.9506,2.4953,0.0204
490.18,71.7876,6.3422,0.1627,0.0341,0.889,6.9982,94.9107,2.4962,0.0206
490.19,69.4708,6.2812,0.1634,0.034,0.8936,7.0212,94.8707,2.497,0.0208
490.2,73.2161,6.4578,0.1575,0.0334,0.8982,7.0388,94.8308,2.4978,0.021
490.21,76.368,6.5736,0.155,0.0335,0.8993,6.9854,95.0231,2.4985,0.0211
490.22,74.0758,6.471,0.1589,0.0337,0.8956,6.9795,95.2154,2.4992,0.0212
490.23,71.0084,6.3383,0.162,0.0357,0.8908,6.8572,95.4076,2.4999,0.0213
490.24,68.0231,6.2337,0.1618,0.0364,0.8837,6.8198,95.5999,2.5006,0.0214
490.25,65.1452,6.1256,0.1646,0.0368,0.8756,6.803,95.7922,2.5013,0.0214
490.26,62.0788,6.0436,0.165,0.0357,0.869,6.8802,95.9845,2.5019,0.0215
490.27,63.6928,6.1802,0.1568,0.0348,0.8686,6.9035,96.1768,2.5026,0.0216
490.28,70.3337,6.4566,0.1486,0.0334,0.8772,6.9878,96.369,2.5033,0.0217
490.29,79.4612,6.7562,0.1442,0.0335,0.8826,6.9922,96.5613,2.504,0.0218
490.3,91.0656,7.0258,0.1443,0.0344,0.879,6.9608,96.7536,2.5047,0.0219
490.31,99.5204,7.2165,0.143,0.0372,0.8764,6.8266,96.7476,2.5052,0.0217
490.32,105.4712,7.336,0.1428,0.0367,0.8773,6.8605,96.7416,2.5057,0.0215
490.33,114.4224,7.5278,0.1443,0.0362,0.8744,6.8832,96.7356,2.5062,0.0212
490.34,110.0194,7.3817,0.1526,0.0363,0.8717,6.8878,96.7296,2.5067,0.021
490.35,101.9349,7.2218,0.1586,0.0353,0.877,6.9098,96.7236,2.5072,0.0208
490.36,96.8828,7.1747,0.1558,0.034,0.8851,6.9914,96.7176,2.5077,0.0206
490.37,95.5818,7.1684,0.1533,0.0344,0.889,6.96,96.7116,2.5082,0.0204
490.38,83.1544,6.7872,0.1625,0.0348,0.8964,6.9366,96.7056,2.5087,0.0201
490.39,75.2846,6.5038,0.1658,0.0353,0.8993,6.9025,96.6996,2.5092,0.0199
490.4,72.747,6.328,0.1636,0.0348,0.8994,6.936,96.6936,2.5097,0.0197
490.41,68.7094,6.0914,0.1682,0.0353,0.897,6.905,96.4559,2.5097,0.0195
490.42,60.1434,5.7638,0.1786,0.0365,0.8958,6.8612,96.2182,2.5097,0.0194
490.43,59.269,5.7168,0.1799,0.0368,0.8903,6.8412,95.9804,2.5096,0.0192
490.44,58.8986,5.698,0.1796,0.0378,0.8858,6.8171,95.7427,2.5096,0.0191
490.45,59.5681,5.754,0.1778,0.0378,0.886,6.8118,95.505,2.5096,0.0189
490.46,62.4132,5.9056,0.1788,0.0372,0.884,6.8301,95.2673,2.5096,0.0187
490.47,64.997,6.0272,0.1736,0.0361,0.8872,6.8946,95.0296,2.5096,0.0186
490.48,63.7422,5.9765,0.171,0.0369,0.8942,6.8409,94.7918,2.5095,0.0184
490.49,64.9392,6.0306,0.17,0.0359,0.8913,6.8963,94.5541,2.5095,0.0183
490.5,69.6325,6.1844,0.1734,0.0357,0.8844,6.9002,94.3164,2.5095,0.0181
490.51,71.1716,6.2241,0.1732,0.035,0.8784,6.9378,93.9408,2.5095,0.018
490.52,70.2706,6.204,0.1705,0.0353,0.8796,6.8849,93.5653,2.5094,0.018
490.53,70.937,6.2398,0.173,0.0352,0.8726,6.9051,93.1897,2.5094,0.0179
490.54,70.4806,6.2266,0.1728,0.0354,0.8785,6.8894,92.8141,2.5094,0.0179
490.55,66.2762,6.1039,0.1698,0.0348,0.8921,6.9136,92.4385,2.5094,0.0178
490.56,62.5749,6.0468,0.1622,0.0344,0.905,6.9189,92.063,2.5093,0.0177
490.57,63.9094,6.0569,0.1614,0.0334,0.9052,6.9811,91.6874,2.5093,0.0177
490.58,66.936,6.191,0.1567,0.0332,0.9032,7.0017,91.3118,2.5093,0.0176
490.59,70.5996,6.3369,0.1526,0.034,0.8972,6.9513,90.9363,2.5092,0.0176
490.6,71.553,6.3766,0.1517,0.0344,0.8941,6.9326,90.5607,2.5092,0.0175
490.61,75.0162,6.4602,0.1536,0.0349,0.8814,6.9214,89.8975,2.5093,0.0176
490.62,76.2128,6.5235,0.1513,0.0346,0.8752,6.9421,89.2342,2.5094,0.0177
490.63,74.2809,6.5139,0.1478,0.0353,0.875,6.8972,88.571,2.5094,0.0178
490.64,69.5244,6.3139,0.1534,0.0353,0.8788,6.906,87.9077,2.5095,0.0179
490.65,71.2654,6.3733,0.1516,0.0346,0.874,6.9566,87.2445,2.5096,0.018
490.66,79.3548,6.6672,0.1474,0.0339,0.871,7.0027,86.5813,2.5097,0.0181
490.67,82.4758,6.7974,0.145,0.0346,0.8774,6.9482,85.918,2.5098,0.0182
490.68,82.6032,6.7508,0.1466,0.0339,0.883,6.9974,85.2548,2.5098,0.0183
490.69,83.2736,6.7716,0.1443,0.0346,0.887,6.9358,84.5915,2.5099,0.0184
490.7,85.4893,6.8561,0.1425,0.0349,0.8823,6.9154,83.9283,2.51,0.0185
490.71,80.9974,6.7453,0.1429,0.0354,0.8775,6.8754,83.8554,2.5102,0.0186
490.72,87.2243,6.868,0.1432,0.0346,0.8696,6.9515,83.7825,2.5104,0.0187
490.73,94.677,7.0448,0.1426,0.0339,0.8784,6.9772,83.7096,2.5106,0.0188
490.74,98.1014,7.1745,0.1472,0.0323,0.8845,7.0537,83.6367,2.5108,0.0189
490.75,100.7965,7.2853,0.1481,0.0316,0.8923,7.0956,83.5638,2.511,0.019
490.76,105.9861,7.4671,0.1486,0.0321,0.8962,7.0884,83.4908,2.5113,0.0191
490.77,105.3566,7.4315,0.1499,0.033,0.8996,7.0538,83.4179,2.5115,0.0192
490.78,98.1722,7.2288,0.1522,0.0348,0.8866,6.9514,83.345,2.5117,0.0193
490.79,98.5283,7.3086,0.1501,0.0354,0.8714,6.917,83.2721,2.5119,0.0194
490.8,104.817,7.5178,0.1443,0.0363,0.8676,6.8842,83.1992,2.5121,0.0195
490.81,111.8015,7.764,0.1384,0.0354,0.8628,6.9468,83.1563,2.5123,0.0195
490.82,118.9596,8.008,0.1345,0.0357,0.8569,6.9226,83.1133,2.5126,0.0195
490.83,125.0582,8.2693,0.129,0.0344,0.861,7.0038,83.0704,2.5128,0.0196
490.84,129.3044,8.3355,0.1282,0.0335,0.8661,7.0646,83.0274,2.513,0.0196
490.85,125.3707,8.1451,0.131,0.0346,0.8751,7.011,82.9844,2.5133,0.0196
490.86,122.4824,7.9658,0.1375,0.036,0.8699,6.939,82.9415,2.5135,0.0196
490.87,119.1284,7.7898,0.1424,0.0376,0.8669,6.8532,82.8985,2.5137,0.0196
490.88,111.6087,7.4626,0.1508,0.0391,0.8635,6.8126,82.8556,2.5139,0.0197
490.89,102.262,7.2132,0.1578,0.0408,0.86,6.7246,82.8126,2.5142,0.0197
490.9,108.1016,7.3982,0.1562,0.0393,0.8568,6.7837,82.7697,2.5144,0.0197
490.91,122.4141,7.7882,0.1541,0.0377,0.8606,6.865,82.7217,2.5144,0.0194
490.92,124.2101,7.777,0.154,0.0358,0.8744,6.963,82.6738,2.5144,0.0191
490.93,124.6809,7.7864,0.1519,0.0357,0.8826,6.946,82.6258,2.5144,0.0187
490.94,132.3671,8.0084,0.1452,0.0352,0.8773,7.0069,82.5779,2.5144,0.0184
490.95,136.8026,8.105,0.1436,0.0353,0.8704,6.993,82.53,2.5144,0.0181
490.96,124.8848,7.8548,0.1415,0.0366,0.8698,6.9198,82.482,2.5143,0.0178
490.97,112.6926,7.4965,0.1443,0.038,0.8775,6.856,82.434,2.5143,0.0175
490.98,110.2574,7.4146,0.1502,0.0398,0.8804,6.7278,82.3861,2.5143,0.0171
490.99,110.5635,7.351,0.1569,0.0401,0.8853,6.683,82.3381,2.5143,0.0168
491.0,102.1594,7.1005,0.1634,0.04,0.8944,6.7016,82.2902,2.5143,0.0165
491.01,104.0427,7.1455,0.1675,0.0396,0.8934,6.7554,82.2807,2.5139,0.0162
491.02,112.6162,7.4066,0.1701,0.0388,0.8834,6.7716,82.2712,2.5134,0.0159
491.03,115.3504,7.5025,0.1726,0.0372,0.8704,6.9008,82.2617,2.513,0.0156
491.04,111.2754,7.4724,0.1682,0.0374,0.8772,6.8836,82.2522,2.5125,0.0153
491.05,110.0295,7.5014,0.1677,0.037,0.8878,6.9108,82.2428,2.5121,0.015
491.06,111.4459,7.5537,0.1669,0.0378,0.893,6.8974,82.2333,2.5117,0.0147
491.07,104.489,7.277,0.1734,0.0384,0.8946,6.904,82.2238,2.5112,0.0144
491.08,97.2136,7.0984,0.1754,0.0387,0.9002,6.8565,82.2143,2.5108,0.0141
491.09,96.003,7.1601,0.1712,0.038,0.8898,6.8708,82.2048,2.5103,0.0138
491.1,96.4827,7.1542,0.1721,0.0375,0.8737,6.8726,82.1953,2.5099,0.0135
491.11,88.4652,6.8755,0.1726,0.0373,0.859,6.874,82.1968,2.5091,0.0132
491.12,81.071,6.638,0.1734,0.0382,0.8544,6.829,82.1983,2.5083,0.0129
491.13,79.606,6.653,0.1674,0.0377,0.8576,6.868,82.1998,2.5075,0.0126
491.14,78.8063,6.6314,0.1626,0.0368,0.8634,6.9027,82.2013,2.5067,0.0123
491.15,76.5325,6.5032,0.1633,0.0368,0.8712,6.8921,82.2028,2.5059,0.0121
491.16,81.2874,6.6602,0.1637,0.0353,0.8724,6.9574,82.2043,2.5051,0.0118
491.17,90.6149,6.9544,0.1649,0.0344,0.869,6.9912,82.2058,2.5043,0.0115
491.18,100.261,7.2757,0.16,0.033,0.8582,7.0684,82.2073,2.5035,0.0112
491.19,109.4317,7.535,0.1564,0.0337,0.8464,7.0144,82.2088,2.5027,0.0109
491.2,112.2871,7.6412,0.1608,0.0334,0.8387,7.0296,82.2103,2.5019,0.0106
491.21,107.6796,7.5064,0.1627,0.0351,0.8356,6.9154,82.4071,2.5011,0.0104
491.22,105.4602,7.4634,0.1562,0.0358,0.8424,6.9064,82.6038,2.5002,0.0102
491.23,106.6804,7.4772,0.1554,0.0372,0.8483,6.8244,82.8006,2.4994,0.01
491.24,98.7711,7.2554,0.155,0.0362,0.8546,6.8851,82.9974,2.4985,0.0098
491.25,97.1761,7.2054,0.1579,0.0368,0.8548,6.8562,83.1942,2.4977,0.0096
491.26,101.7661,7.3942,0.1522,0.0354,0.8549,6.9302,83.3909,2.4969,0.0095
491.27,111.1313,7.727,0.1456,0.034,0.8464,7.0078,83.5877,2.496,0.0093
491.28,118.4504,8.0187,0.138,0.0331,0.8294,7.0878,83.7845,2.4952,0.0091
491.29,123.2528,8.0752,0.141,0.0344,0.8231,7.0104,83.9812,2.4943,0.0089
491.3,126.0441,8.1012,0.1394,0.0334,0.8234,7.0424,84.178,2.4935,0.0087
491.31,126.5635,8.0632,0.1398,0.0332,0.8162,7.0618,84.7848,2.4923,0.0085
491.32,129.495,8.077,0.1433,0.0336,0.8001,7.0342,85.3916,2.491,0.0083
491.33,117.7579,7.7433,0.1472,0.0342,0.8041,6.99,85.9984,2.4898,0.0081
491.34,108.3515,7.4721,0.1516,0.0342,0.8156,6.9913,86.6052,2.4885,0.0079
491.35,104.973,7.4605,0.1456,0.0339,0.8247,7.0222,87.2121,2.4873,0.0077
491.36,101.4968,7.4054,0.1421,0.0341,0.8364,7.0205,87.8189,2.4861,0.0075
491.37,100.2876,7.4594,0.1372,0.0331,0.8524,7.0854,88.4257,2.4848,0.0073
491.38,98.47,7.4514,0.1338,0.0328,0.8626,7.0858,89.0325,2.4836,0.0071
491.39,102.3148,7.5428,0.1312,0.0322,0.8638,7.106,89.6393,2.4823,0.0069
491.4,104.5625,7.6216,0.1339,0.0326,0.868,7.0845,90.2461,2.4811,0.0067
491.41,99.2028,7.4138,0.1449,0.0345,0.8767,7.0078,90.4369,2.481,0.0067
491.42,93.4394,7.1471,0.1524,0.0377,0.8757,6.866,90.6277,2.4809,0.0067
491.43,88.5916,6.878,0.1622,0.041,0.8741,6.7462,90.8184,2.4808,0.0067
491.44,81.4936,6.5872,0.1706,0.0446,0.8712,6.6164,91.0092,2.4807,0.0067
491.45,71.2099,6.2108,0.1756,0.0466,0.8678,6.5003,91.2,2.4806,0.0068
491.46,65.8371,6.0185,0.176,0.0461,0.8726,6.4659,91.3908,2.4804,0.0068
491.47,71.2474,6.13,0.1774,0.0445,0.8754,6.5225,91.5816,2.4803,0.0068
491.48,75.1037,6.2134,0.1768,0.0436,0.8795,6.5436,91.7723,2.4802,0.0068
491.49,82.2992,6.4778,0.1703,0.0429,0.877,6.5538,91.9631,2.4801,0.0068
491.5,86.8086,6.5925,0.1691,0.0414,0.8774,6.6422,92.1539,2.48,0.0068
491.51,92.3671,6.7334,0.1692,0.0406,0.8745,6.688,92.1569,2.4803,0.0069
491.52,97.911,6.9146,0.1642,0.0393,0.8717,6.7615,92.1599,2.4806,0.007
491.53,99.1341,7.0272,0.1602,0.0382,0.8702,6.8244,92.1629,2.481,0.007
491.54,96.7556,7.0384,0.1572,0.0364,0.8756,6.9191,92.1659,2.4813,0.0071
491.55,93.2618,6.9945,0.1548,0.036,0.8837,6.9182,92.1688,2.4816,0.0072
491.56,99.0372,7.2076,0.1531,0.0345,0.8984,7.027,92.1718,2.4819,0.0073
491.57,104.8372,7.3826,0.1513,0.0343,0.9022,7.0368,92.1748,2.4822,0.0074
491.58,99.9658,7.2732,0.1481,0.0339,0.9054,7.0658,92.1778,2.4826,0.0074
491.59,98.452,7.2414,0.1481,0.0335,0.9028,7.0872,92.1808,2.4829,0.0075
491.6,97.5603,7.1537,0.1526,0.0335,0.8998,7.0849,92.1838,2.4832,0.0076
491.61,100.4014,7.2346,0.1524,0.0335,0.889,7.0698,91.979,2.4837,0.0078
491.62,90.8499,7.018,0.1529,0.0332,0.8798,7.073,91.7743,2.4843,0.0081
491.63,89.7401,7.0022,0.1531,0.0336,0.8667,7.042,91.5695,2.4848,0.0083
491.64,90.9385,7.0249,0.1532,0.0341,0.8647,7.0222,91.3648,2.4853,0.0086
491.65,90.0487,7.0044,0.1549,0.0344,0.8694,7.0004,91.16,2.4858,0.0088
491.66,89.657,6.9552,0.1607,0.0345,0.873,6.9892,90.9552,2.4864,0.0091
491.67,90.5105,6.9902,0.1603,0.0345,0.8737,7.0114,90.7505,2.4869,0.0094
491.68,89.9908,6.9908,0.159,0.0339,0.8768,7.0423,90.5457,2.4874,0.0096
491.69,85.2823,6.8488,0.1633,0.0346,0.8778,6.994,90.341,2.488,0.0099
491.7,79.918,6.6841,0.1657,0.0346,0.8834,6.9892,90.1362,2.4885,0.0101
491.71,77.5135,6.6021,0.1624,0.0351,0.8845,6.9788,90.4079,2.4886,0.0103
491.72,77.1142,6.5651,0.1572,0.0359,0.883,6.9226,90.6796,2.4886,0.0106
491.73,77.2198,6.5176,0.1588,0.0372,0.8769,6.8512,90.9513,2.4887,0.0109
491.74,82.4418,6.635,0.1582,0.0375,0.8716,6.8392,91.223,2.4887,0.0111
491.75,87.802,6.7562,0.1543,0.0374,0.8697,6.8528,91.4947,2.4888,0.0113
491.76,91.2597,6.8376,0.1528,0.0376,0.8746,6.827,91.7663,2.4889,0.0116
491.77,89.9384,6.7844,0.1558,0.0362,0.8842,6.8787,92.038,2.4889,0.0118
491.78,91.363,6.7956,0.158,0.0363,0.8903,6.8325,92.3097,2.489,0.0121
491.79,84.4532,6.6066,0.1564,0.0358,0.8976,6.8714,92.5814,2.489,0.0124
491.8,77.0548,6.4239,0.1562,0.0364,0.9012,6.828,92.8531,2.4891,0.0126
491.81,75.4687,6.418,0.1567,0.0352,0.9067,6.9146,93.2991,2.4888,0.0129
491.82,78.023,6.4844,0.1578,0.0346,0.9244,6.9392,93.7451,2.4885,0.0131
491.83,77.1624,6.5096,0.1558,0.0344,0.9257,6.972,94.191,2.4882,0.0134
491.84,80.6471,6.6626,0.1564,0.0344,0.9202,6.991,94.637,2.4879,0.0136
491.85,92.1599,7.0169,0.1542,0.0332,0.91,7.0656,95.083,2.4876,0.0139
491.86,109.7058,7.5486,0.1504,0.0327,0.898,7.0688,95.529,2.4874,0.0142
491.87,121.4436,7.8616,0.1432,0.0322,0.8778,7.1141,95.975,2.4871,0.0144
491.88,126.6944,8.0338,0.1374,0.0322,0.8576,7.1049,96.4209,2.4868,0.0147
491.89,130.8296,8.18,0.1329,0.032,0.8564,7.1148,96.8669,2.4865,0.0149
491.9,130.1948,8.1761,0.1327,0.0318,0.8578,7.1102,97.3129,2.4862,0.0152
491.91,121.657,7.8383,0.1414,0.0316,0.8678,7.1434,98.112,2.4853,0.0157
491.92,118.0994,7.6407,0.1482,0.0328,0.8676,7.0672,98.9111,2.4843,0.0162
491.93,113.0096,7.614,0.1509,0.0324,0.8636,7.1084,99.7101,2.4834,0.0166
491.94,110.5941,7.5512,0.1536,0.0335,0.8623,7.0428,100.5092,2.4824,0.0171
491.95,110.3772,7.4776,0.1545,0.0344,0.8652,7.0069,101.3083,2.4815,0.0176
491.96,109.7042,7.4589,0.1528,0.035,0.8716,6.967,102.1074,2.4806,0.0181
491.97,105.6204,7.4322,0.1523,0.0341,0.879,7.03,102.9065,2.4796,0.0186
491.98,98.8186,7.232,0.153,0.034,0.8816,7.0203,103.7055,2.4787,0.019
491.99,96.2823,7.1174,0.156,0.0326,0.886,7.0764,104.5046,2.4777,0.0195
492.0,95.8662,7.143,0.1539,0.0322,0.8866,7.1026,105.3037,2.4768,0.02
492.01,97.9959,7.228,0.1558,0.032,0.8848,7.1264,105.5329,2.4762,0.0201
492.02,100.6734,7.3568,0.1506,0.0314,0.8722,7.1452,105.7622,2.4755,0.0201
492.03,98.1126,7.267,0.1491,0.0318,0.8656,7.1168,105.9914,2.4749,0.0202
492.04,99.698,7.29,0.1463,0.0324,0.8556,7.0756,106.2207,2.4743,0.0202
492.05,97.8788,7.1926,0.1483,0.0324,0.8434,7.082,106.4499,2.4736,0.0203
492.06,91.0978,6.9511,0.1539,0.033,0.8384,7.0414,106.6791,2.473,0.0204
492.07,88.7807,6.8982,0.1517,0.033,0.837,7.0423,106.9084,2.4724,0.0204
492.08,87.1336,6.8856,0.1477,0.0339,0.8375,6.996,107.1376,2.4718,0.0205
492.09,84.4977,6.8381,0.1432,0.0339,0.8456,7.0193,107.3669,2.4711,0.0205
492.1,86.2348,6.9114,0.1424,0.0339,0.8576,7.001,107.5961,2.4705,0.0206
492.11,94.1183,7.2097,0.138,0.0324,0.8672,7.0995,107.706,2.4701,0.0205
492.12,105.2336,7.616,0.1276,0.0319,0.8755,7.1093,107.8158,2.4697,0.0205
492.13,106.6535,7.6955,0.126,0.0304,0.8905,7.2009,107.9257,2.4694,0.0204
492.14,116.0082,8.047,0.1239,0.0304,0.8996,7.1984,108.0356,2.469,0.0204
492.15,126.9052,8.495,0.1195,0.0299,0.9032,7.2548,108.1454,2.4686,0.0203
492.16,136.3997,8.8433,0.1139,0.0304,0.9069,7.2398,108.2553,2.4682,0.0202
492.17,137.5998,8.8314,0.1175,0.0298,0.9182,7.2914,108.3652,2.4678,0.0202
492.18,136.8172,8.7826,0.1196,0.0316,0.9263,7.1776,108.4751,2.4675,0.0201
492.19,136.3814,8.7657,0.1228,0.0328,0.9302,7.1468,108.5849,2.4671,0.0201
492.2,131.7106,8.5722,0.1251,0.0344,0.9351,7.0674,108.6948,2.4667,0.02
492.21,125.9838,8.3017,0.1281,0.0362,0.9414,7.0265,109.0314,2.4665,0.0194
492.22,116.502,8.0571,0.1277,0.0372,0.9496,6.9444,109.368,2.4663,0.0189
492.23,118.0082,8.175,0.125,0.0363,0.9493,6.9724,109.7046,2.4661,0.0183
492.24,120.7522,8.2332,0.1263,0.0348,0.9469,7.0752,110.0412,2.4659,0.0178
492.25,130.4406,8.4141,0.1265,0.0349,0.939,7.019,110.3778,2.4658,0.0172
492.26,133.83,8.5134,0.1264,0.034,0.9288,7.0133,110.7145,2.4656,0.0166
492.27,141.4176,8.7679,0.1249,0.0322,0.9098,7.086,111.0511,2.4654,0.0161
492.28,140.489,8.6517,0.1292,0.0314,0.9003,7.14,111.3877,2.4652,0.0155
492.29,134.1243,8.3796,0.1336,0.0332,0.8952,7.0247,111.7243,2.465,0.015
492.3,122.0582,8.0875,0.1321,0.0324,0.8928,7.0872,112.0609,2.4648,0.0144
492.31,112.4432,7.8944,0.1326,0.0333,0.8759,7.0364,111.987,2.4649,0.014
492.32,106.1923,7.7104,0.1352,0.0348,0.8566,6.9657,111.9131,2.465,0.0137
492.33,95.8676,7.376,0.1443,0.0362,0.854,6.8888,111.8392,2.4651,0.0133
492.34,97.1724,7.4141,0.1442,0.0358,0.8522,6.9248,111.7653,2.4652,0.0129
492.35,96.2211,7.3006,0.1529,0.0374,0.8526,6.8604,111.6913,2.4654,0.0125
492.36,94.0557,7.1224,0.1577,0.0378,0.8611,6.8558,111.6174,2.4655,0.0122
492.37,89.5354,6.8392,0.1665,0.0387,0.8734,6.8068,111.5435,2.4656,0.0118
492.38,91.8397,6.8146,0.1676,0.0377,0.885,6.8646,111.4696,2.4657,0.0114
492.39,83.9916,6.5548,0.1664,0.0382,0.9006,6.8162,111.3957,2.4658,0.0111
492.4,82.476,6.5016,0.1648,0.0362,0.9104,6.9072,111.3218,2.4659,0.0107
492.41,84.7864,6.6398,0.1611,0.035,0.9137,6.9466,111.183,2.4661,0.0104
492.42,93.1832,6.9009,0.1564,0.0334,0.9086,7.0501,111.0441,2.4663,0.0101
492.43,100.6816,7.1188,0.1544,0.0335,0.8986,7.029,110.9053,2.4666,0.0098
492.44,108.0092,7.2736,0.1526,0.0332,0.8824,7.0522,110.7664,2.4668,0.0095
492.45,119.2342,7.6476,0.1491,0.034,0.8683,7.0174,110.6276,2.467,0.0092
492.46,119.6234,7.6644,0.1493,0.035,0.8596,6.9835,110.4888,2.4672,0.0089
492.47,117.0882,7.539,0.155,0.0364,0.8525,6.8944,110.3499,2.4674,0.0086
492.48,117.6325,7.5608,0.1573,0.0364,0.8481,6.8791,110.2111,2.4677,0.0083
492.49,117.0459,7.6928,0.1528,0.0364,0.8491,6.8596,110.0722,2.4679,0.008
492.5,117.3643,7.7294,0.1567,0.0358,0.8476,6.9141,109.9334,2.4681,0.0077
492.51,122.1574,7.8284,0.1577,0.0358,0.8486,6.9202,110.2885,2.4676,0.0075
492.52,132.2942,8.1133,0.1528,0.0348,0.8522,6.9699,110.6436,2.4671,0.0072
492.53,128.1153,8.014,0.152,0.0341,0.8565,7.0057,110.9987,2.4665,0.007
492.54,121.354,7.698,0.1614,0.0346,0.8587,6.98,111.3538,2.466,0.0067
492.55,116.5914,7.4941,0.1622,0.0341,0.8552,7.0016,111.7089,2.4655,0.0064
492.56,108.067,7.2688,0.1562,0.035,0.8584,6.9465,112.0639,2.465,0.0062
492.57,98.4224,7.0185,0.1611,0.0353,0.8512,6.9329,112.419,2.4645,0.006
492.58,91.759,6.85,0.1606,0.0367,0.8453,6.8494,112.7741,2.4639,0.0057
492.59,87.5838,6.8282,0.1541,0.0366,0.8422,6.8692,113.1292,2.4634,0.0055
492.6,86.6464,6.8698,0.1482,0.0374,0.8388,6.8183,113.4843,2.4629,0.0052
492.61,87.7193,6.855,0.1542,0.0369,0.8372,6.8824,114.0486,2.4623,0.0053
492.62,89.2021,6.8746,0.1533,0.0372,0.8288,6.859,114.613,2.4617,0.0054
492.63,94.2853,7.0281,0.1486,0.0364,0.8224,6.9097,115.1773,2.461,0.0055
492.64,95.1978,7.0942,0.1468,0.036,0.8098,6.9008,115.7417,2.4604,0.0056
492.65,98.1727,7.227,0.1436,0.0352,0.8127,6.9528,116.306,2.4598,0.0057
492.66,99.5795,7.3223,0.1406,0.0363,0.8162,6.8825,116.8704,2.4592,0.0058
492.67,95.8228,7.1594,0.1482,0.0362,0.8122,6.895,117.4348,2.4586,0.0059
492.68,88.4442,6.9112,0.1561,0.0374,0.8168,6.8345,117.9991,2.4579,0.006
492.69,84.6078,6.7486,0.1577,0.0374,0.8272,6.8582,118.5635,2.4573,0.0061
492.7,89.6558,6.7426,0.1614,0.0382,0.84,6.8286,119.1278,2.4567,0.0062
492.71,93.7848,6.7766,0.1652,0.0375,0.8325,6.8676,119.6332,2.4559,0.0064
492.72,97.1718,6.8707,0.1638,0.0373,0.8366,6.8502,120.1386,2.4551,0.0066
